"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDV33","OUT027",4162.79721948525
"NCW29","OUT010",1996.7185232154
"NCN17","OUT045",1641.82973859353
"FDX01","OUT046",1896.42826078422
"FDL03","OUT049",3245.54576176106
"DRL59","OUT049",849.946889575791
"DRM11","OUT027",4086.4464462137
"FDA43","OUT049",3150.66196835432
"FDZ56","OUT010",2738.89706043362
"FDI44","OUT018",1187.77793337819
"FDB50","OUT013",1080.75947143327
"FDU15","OUT019",533.932377850906
"NCJ19","OUT019",879.05855162334
"FDD48","OUT013",1836.40738846783
"NCW42","OUT035",3568.21260091664
"FDL24","OUT017",2865.39744604529
"NCB30","OUT013",3263.02487737936
"FDK25","OUT013",2172.66002346438
"FDW28","OUT049",3037.02133740205
"FDD47","OUT017",2352.21817839154
"FDK16","OUT019",912.770587114995
"FDW37","OUT046",1403.92882498476
"FDA48","OUT035",3239.86322352045
"FDA14","OUT017",2266.27666255108
"FDV15","OUT013",1432.71372267525
"FDN22","OUT049",3253.71235123015
"NCD55","OUT045",634.441209729302
"FDY43","OUT013",2574.19173847871
"NCU05","OUT017",1231.19979362394
"FDF10","OUT035",1929.61077873598
"FDR39","OUT018",2872.15605267967
"FDG40","OUT013",512.462492490139
"FDZ28","OUT019",1947.0202295199
"FDE02","OUT045",1433.71478314993
"FDU60","OUT049",2676.98623206876
"FDM21","OUT013",4042.68779676689
"FDV52","OUT019",1026.27686316616
"NCW06","OUT013",3108.54311570148
"FDX36","OUT035",3149.49490620104
"FDT35","OUT027",2637.95618955827
"NCL19","OUT010",2360.67976029305
"NCD31","OUT046",2730.18901718352
"FDE53","OUT019",1667.01211728491
"FDW58","OUT019",1731.04722536774
"DRF48","OUT046",3109.56138964075
"FDW57","OUT035",2655.61794768057
"DRH13","OUT017",1713.85624805011
"FDT33","OUT013",2735.59417587112
"DRK47","OUT027",3623.52486670325
"FDY22","OUT010",494.44719523593
"FDC35","OUT019",1688.94612335127
"FDO03","OUT013",3712.44588844391
"FDF24","OUT045",1290.70796470207
"FDF56","OUT018",2695.77762275437
"FDD28","OUT013",888.999162510934
"FDG53","OUT027",2224.28309040066
"FDO27","OUT019",-285.85356022554
"NCF54","OUT018",2764.27818069199
"FDC20","OUT027",854.857753820394
"FDU10","OUT046",593.935554542583
"DRA24","OUT018",2638.9902582716
"FDA02","OUT010",2266.81102000687
"FDG10","OUT017",890.627396807162
"FDW39","OUT010",2965.07528183502
"FDP04","OUT019",1009.14824198654
"NCM55","OUT013",2951.34096770976
"FDG47","OUT045",4044.56014895081
"NCU41","OUT017",3107.51077329121
"NCK31","OUT017",803.001667880875
"FDZ46","OUT045",1682.66502830913
"FDU13","OUT027",1621.71799901132
"NCF19","OUT045",772.896521068108
"NCJ43","OUT013",2840.95191244934
"NCJ05","OUT045",2432.8882070112
"FDS04","OUT027",1920.77150971644
"FDX28","OUT010",1637.81578635707
"FDB41","OUT027",714.999223298285
"FDG53","OUT046",2225.27303814807
"FDL15","OUT010",2365.29016787779
"FDQ08","OUT049",958.239870936296
"DRN36","OUT013",1504.48061430747
"FDI46","OUT013",3924.11802567363
"FDG16","OUT027",3313.10895937992
"FDV32","OUT013",968.676282847516
"FDF44","OUT010",2016.66466735814
"FDK04","OUT018",876.321016410542
"NCA41","OUT013",3178.16660037161
"FDD51","OUT017",681.462267582339
"NCZ53","OUT045",3114.91740794668
"FDP01","OUT027",2360.27124342447
"FDY25","OUT049",3015.62018244348
"FDB17","OUT018",2943.49324328113
"NCV54","OUT018",1895.74048050431
"FDJ32","OUT017",975.885949116098
"FDA37","OUT049",1921.24327069958
"FDG35","OUT035",2872.53322674676
"NCM05","OUT018",4172.91340742199
"FDG45","OUT046",3496.48092710362
"FDH28","OUT013",612.529947083691
"NCE18","OUT049",3993.98463063935
"FDH38","OUT045",1926.46555747465
"FDR56","OUT013",3025.78247762245
"FDH17","OUT027",1552.10027083268
"FDD39","OUT049",3472.63431730493
"FDB41","OUT049",739.197693934389
"NCR53","OUT046",2904.55052306811
"FDX46","OUT017",897.441545499917
"FDV28","OUT049",514.402582511088
"FDA08","OUT018",2640.41556748085
"FDH45","OUT017",658.540773831941
"NCS38","OUT010",1560.29689749308
"FDD40","OUT010",3196.06242971259
"DRM59","OUT035",2545.67049836255
"NCJ43","OUT018",2916.31073528631
"NCN29","OUT013",764.18293147112
"NCC19","OUT045",2941.73573626766
"FDR56","OUT035",3002.51120784487
"FDZ43","OUT049",3881.88547659025
"FDJ32","OUT010",961.263147622794
"DRH03","OUT017",1455.93479262432
"NCZ54","OUT035",2538.77838481219
"FDE26","OUT017",2239.25247478684
"FDS03","OUT045",987.421315223789
"DRZ24","OUT019",1696.56793078793
"FDO48","OUT027",3626.70044773362
"FDW39","OUT049",2857.76959296932
"NCK05","OUT049",980.841406232103
"NCK30","OUT017",4024.01303000341
"FDT27","OUT018",3717.60358049544
"FDS08","OUT019",2725.5587524703
"NCJ19","OUT049",865.017072500765
"FDC58","OUT045",642.232107535532
"DRE37","OUT013",2900.28318082621
"FDW02","OUT035",2008.0250462996
"FDJ02","OUT010",2358.64318146221
"FDX09","OUT045",2815.74107269159
"FDT31","OUT010",3112.23279663744
"FDI24","OUT049",2789.61911172042
"FDY09","OUT045",2928.84116999724
"FDV28","OUT045",461.189872942555
"DRM47","OUT049",3128.64465853133
"FDT52","OUT019",3785.68885916171
"FDI48","OUT018",827.740850357355
"FDY55","OUT017",3912.13134055602
"FDU48","OUT013",2027.60036620572
"FDN25","OUT045",861.420059195455
"FDP20","OUT049",1982.79310767894
"FDJ15","OUT013",3067.1796926802
"FDD04","OUT018",2151.74908564288
"FDY58","OUT045",3755.46750408862
"FDR37","OUT018",2917.10630918782
"FDF44","OUT013",1991.92004358981
"FDD32","OUT045",1291.04446091484
"FDR57","OUT017",2557.30480878756
"DRG39","OUT027",847.079545338241
"FDX15","OUT017",2054.55225205997
"DRN37","OUT045",2544.35011177103
"FDW40","OUT027",2340.6229442509
"FDB32","OUT049",1498.95579947312
"FDM40","OUT018",1839.98578285267
"FDE39","OUT027",1912.7526666448
"DRH49","OUT017",1305.70091766433
"FDT46","OUT049",771.11621401982
"NCF06","OUT035",4162.4021466875
"FDP07","OUT017",3039.30969775172
"FDC04","OUT013",3900.53804712368
"FDZ32","OUT017",1627.26798932145
"FDD50","OUT045",2347.73448125236
"FDU56","OUT017",3007.15604990706
"FDV34","OUT017",1143.3861359972
"NCY41","OUT013",578.770197648979
"NCK18","OUT046",2759.57730123169
"DRH25","OUT049",813.823750356312
"FDT57","OUT046",3896.84809563746
"FDV56","OUT018",1735.42276487647
"FDV12","OUT045",1496.35148134756
"FDN52","OUT017",1314.08456500713
"FDX38","OUT035",750.660319486272
"FDE47","OUT018",1932.48357649092
"NCO07","OUT013",3487.05673003993
"FDV09","OUT027",2461.19292327539
"FDZ23","OUT019",2769.29563207081
"DRH51","OUT018",1346.40913682883
"NCY54","OUT045",1948.43036074298
"DRG49","OUT013",3884.27701326771
"NCC19","OUT049",2959.86341360528
"NCV53","OUT045",3937.64458484372
"FDZ47","OUT019",1648.21118565906
"NCO26","OUT018",1754.8243718867
"NCP02","OUT045",949.175148372281
"NCW30","OUT018",4171.82860212433
"NCN55","OUT046",3860.0308310388
"FDB20","OUT010",1169.34179521591
"DRL11","OUT013",2486.54375897537
"DRD60","OUT045",2973.91619762805
"FDW14","OUT010",1417.73504726147
"FDL27","OUT010",1040.53268891641
"FDU09","OUT018",862.397928004787
"DRH36","OUT027",1174.6564409181
"FDP34","OUT027",2232.07472013609
"FDE04","OUT017",2958.21798444753
"FDZ57","OUT027",2059.77523088461
"FDF02","OUT010",1270.57592502965
"FDG28","OUT045",3957.829892344
"NCI31","OUT046",505.099541694148
"FDT43","OUT013",796.896581030621
"FDU20","OUT046",1964.07072400171
"FDD53","OUT013",640.548579741254
"FDW15","OUT045",2327.59502176235
"NCT53","OUT045",2597.40141418463
"NCG55","OUT027",1802.94254026863
"FDD48","OUT035",1826.50977571228
"FDG47","OUT049",4079.46834961861
"FDI21","OUT017",981.559591349548
"FDT27","OUT017",3710.00982298137
"DRO35","OUT013",1851.6843093792
"FDD33","OUT017",3786.80517777376
"FDC04","OUT035",3939.18435774651
"FDY34","OUT013",2725.67101171004
"DRJ49","OUT049",2096.55626928355
"FDE05","OUT049",2307.56463330091
"FDU31","OUT017",3602.73563029553
"NCN19","OUT027",3125.64604065452
"FDK56","OUT027",2677.17693549735
"FDK58","OUT017",1606.45201396007
"NCJ42","OUT035",1662.34708812559
"FDZ34","OUT027",3037.4082850044
"FDA52","OUT018",2922.81913758532
"NCR29","OUT013",864.59210157501
"FDT48","OUT035",3307.77219348473
"DRJ51","OUT019",2817.30661624249
"NCS54","OUT046",2956.87594590137
"FDV01","OUT035",2392.22213022697
"DRG51","OUT027",2713.96800700965
"NCG42","OUT013",2072.57968179758
"FDA51","OUT049",1469.94139042862
"FDV19","OUT010",2512.13929685915
"NCT18","OUT045",2920.26633026635
"NCS41","OUT045",2978.45535435534
"FDO03","OUT046",3734.61754866797
"FDL12","OUT010",581.255515207451
"FDY37","OUT010",2261.68049880798
"FDI58","OUT049",1420.28837531411
"FDT28","OUT018",2315.67740760586
"NCC42","OUT010",2130.99450329372
"FDO01","OUT017",2108.80073040912
"FDJ02","OUT013",2383.09784783579
"FDQ04","OUT018",656.953445499191
"DRL47","OUT013",1982.88801469571
"FDZ32","OUT035",1680.34590416921
"FDC35","OUT035",3015.05748841241
"FDX14","OUT045",1129.41575528303
"FDZ35","OUT013",1672.24997730642
"FDL14","OUT013",2515.37284339593
"FDO04","OUT049",858.518033426936
"DRK11","OUT017",2483.43367902566
"FDB44","OUT018",3483.37202760866
"FDZ50","OUT049",2899.63575288219
"FDI12","OUT027",1353.13909299559
"FDU43","OUT017",3804.12860824908
"FDD58","OUT010",1495.34199384083
"FDB27","OUT017",3153.70333920801
"FDB04","OUT018",1321.68803403009
"NCO17","OUT013",1951.82654569289
"FDL12","OUT017",889.025128400616
"DRJ13","OUT049",2521.20766594778
"FDD57","OUT045",1554.88389420443
"FDW19","OUT035",1745.75153478355
"DRD27","OUT018",1608.75896117372
"FDH27","OUT027",2251.52524558281
"NCW30","OUT027",4176.72155631515
"FDR40","OUT018",1280.06592349312
"FDG05","OUT013",2416.30932973204
"NCY41","OUT019",533.377315722578
"FDI38","OUT018",3410.21506494823
"FDR20","OUT046",665.955919842301
"FDE09","OUT017",1760.83835207855
"FDN50","OUT019",1476.41012150528
"DRF27","OUT045",2471.43882246434
"DRF51","OUT013",476.268848799446
"NCO02","OUT019",1022.33260923367
"FDB51","OUT027",968.258795876058
"FDJ50","OUT013",822.971002523008
"FDN52","OUT013",1269.32172215674
"FDX14","OUT013",1180.61466252877
"FDT27","OUT019",3335.81873149919
"FDV10","OUT013",644.390425401303
"FDU33","OUT046",666.011418746518
"FDU58","OUT046",3064.51157622118
"NCP42","OUT027",3227.84252618669
"FDL51","OUT027",3479.50430468806
"DRH15","OUT027",705.598996424471
"FDU16","OUT017",1317.42408167752
"FDW15","OUT017",2330.66686130783
"FDQ44","OUT045",1936.29598981258
"NCI06","OUT027",2916.48596914784
"DRK23","OUT019",3445.62028546802
"FDC28","OUT035",1691.74408882587
"NCY17","OUT019",639.91249240573
"NCV05","OUT018",2490.50318608533
"FDM34","OUT019",2018.2943950706
"DRD60","OUT027",2993.03037854386
"FDT38","OUT046",1329.86168251201
"FDQ57","OUT018",2345.74858338725
"FDE59","OUT027",559.276523538428
"NCM43","OUT046",2701.38721085224
"DRI51","OUT049",2771.47254302501
"NCG30","OUT017",1904.83776418992
"NCK54","OUT035",1833.20865046663
"FDQ16","OUT019",1683.88953932335
"FDI36","OUT013",3163.1639538603
"FDX16","OUT027",2304.26862420114
"FDA34","OUT046",2891.42042929369
"FDJ48","OUT018",3963.21136699971
"FDU47","OUT035",2109.78547398989
"FDS39","OUT046",2328.0893162734
"FDD11","OUT046",4084.36073300087
"FDM16","OUT027",1154.62914548734
"FDU56","OUT018",2976.90721276312
"FDQ32","OUT017",1903.61534964904
"DRK35","OUT013",617.54818348092
"FDA58","OUT049",3477.84792560904
"DRG48","OUT019",2332.55963320501
"FDT59","OUT010",3803.64697018429
"FDQ31","OUT019",1373.48367260276
"FDS51","OUT018",990.891615881002
"FDW32","OUT027",1330.46045223412
"FDI15","OUT027",3316.68079113832
"NCV30","OUT017",965.189761606636
"DRG25","OUT049",3107.22136513658
"FDT02","OUT013",499.130409565057
"FDO33","OUT027",1748.39160023147
"FDP38","OUT035",793.795820566496
"FDZ45","OUT035",3160.52010482395
"NCA54","OUT027",2948.48063284337
"FDU33","OUT017",669.790685125251
"FDN58","OUT017",3758.81261129414
"FDI05","OUT045",1140.10259031739
"FDM57","OUT019",1223.61669544217
"NCS42","OUT027",1377.08044358578
"FDB57","OUT045",3647.66409065654
"FDC03","OUT045",3112.28327650711
"FDZ58","OUT013",1863.71633120253
"NCK29","OUT045",1874.5522035627
"NCR53","OUT045",2905.11047535497
"FDE26","OUT027",2235.66265922462
"FDU52","OUT049",2408.90150226396
"FDE41","OUT027",1286.08345838356
"FDU38","OUT018",2972.06333524236
"FDA52","OUT017",2565.26329251478
"FDW46","OUT046",1013.40350990729
"DRI59","OUT035",3669.7122365533
"FDT38","OUT035",1312.96591896033
"FDL33","OUT018",3006.43118562183
"FDQ01","OUT027",2917.75674078406
"FDJ08","OUT046",2885.93913236984
"FDQ47","OUT049",443.337977001978
"NCZ18","OUT013",2461.61323975803
"FDE29","OUT017",861.52586868968
"FDF10","OUT027",1922.65915165508
"FDC48","OUT049",1334.89550331484
"FDY58","OUT013",3741.8597512158
"NCX30","OUT010",3979.46068030687
"FDV11","OUT013",2762.39718174738
"FDT46","OUT046",766.249000931124
"DRD01","OUT019",859.010640954408
"FDQ11","OUT013",4012.77537045689
"NCM41","OUT017",1456.49550680604
"NCC55","OUT013",572.631197176509
"FDG45","OUT027",3041.55982023399
"NCQ54","OUT049",2791.48595545791
"FDM34","OUT045",1990.38939974952
"FDD17","OUT019",3820.10587002492
"FDN38","OUT027",3759.05154089507
"FDB53","OUT018",2459.06602819343
"NCL06","OUT035",4048.64279084825
"NCV18","OUT019",937.092437719668
"FDX25","OUT013",3031.90619725254
"FDB39","OUT046",860.807115394012
"FDC33","OUT049",3144.13124248234
"NCO14","OUT018",684.948588444448
"FDA58","OUT027",3518.84342135102
"NCQ02","OUT017",3098.65247304876
"NCR53","OUT017",2917.4534823487
"FDN52","OUT046",1311.50987487152
"FDG26","OUT046",4129.05411992452
"FDE23","OUT027",726.562106391774
"DRI37","OUT013",912.146955876717
"DRH37","OUT018",2677.71821264016
"FDO01","OUT035",2075.37528334778
"FDK45","OUT049",1805.45554520714
"FDP23","OUT049",3570.96571272334
"FDM33","OUT035",3406.73403060583
"FDD36","OUT017",1939.10362111056
"FDL56","OUT017",1290.04054655386
"FDT27","OUT010",3393.39318280089
"FDG52","OUT017",692.139529101574
"NCL42","OUT035",3963.94935121244
"DRJ24","OUT046",2802.19882940085
"FDV38","OUT046",816.571979335146
"FDT35","OUT045",2645.00894877401
"FDY51","OUT045",3428.90312222883
"FDC37","OUT017",1676.63999999894
"NCP43","OUT013",2989.75284337653
"FDO33","OUT045",1718.84465086007
"FDW04","OUT018",2013.48422062776
"NCC31","OUT046",2546.459099565
"FDK22","OUT049",3563.22952274786
"FDJ50","OUT017",851.092580019615
"FDV13","OUT017",1412.60345467749
"DRL60","OUT017",2467.54720709195
"FDW03","OUT017",1662.52589817806
"FDY27","OUT035",2919.3934562445
"FDB39","OUT027",844.941397363226
"FDU59","OUT045",2491.16108723893
"FDZ57","OUT049",2130.99160153095
"FDO21","OUT049",3691.93244181383
"FDS43","OUT018",3114.76275836302
"FDU28","OUT010",2386.12272657799
"FDC51","OUT010",1985.28832253485
"FDW16","OUT010",1419.72264234921
"FDP32","OUT010",1741.8220892996
"FDB60","OUT019",3173.65406775522
"NCQ30","OUT046",1922.2738258082
"FDD26","OUT049",2926.76104861044
"FDI44","OUT045",1181.80744119987
"DRH23","OUT046",697.133823062652
"FDO44","OUT046",1686.54901514647
"FDG04","OUT046",3113.25474225722
"FDM32","OUT027",1465.05566818383
"FDM09","OUT013",2629.51678956485
"FDZ47","OUT013",1518.70053543381
"FDM40","OUT027",1850.45824813315
"FDY48","OUT017",1627.70746257255
"NCM30","OUT045",665.402456380329
"FDX36","OUT010",1791.25570891439
"DRF03","OUT017",605.369516862654
"FDN51","OUT049",4190.05184776516
"FDM57","OUT049",1299.70606220113
"FDB35","OUT049",1440.14333475618
"FDY13","OUT027",1228.02867411136
"FDA37","OUT017",1938.05230291247
"NCX53","OUT017",2333.91727211549
"FDD59","OUT018",1242.44280293478
"FDX10","OUT019",274.180044130972
"FDC03","OUT018",3103.58113093421
"FDW43","OUT035",3717.15744473727
"FDW10","OUT046",2786.65449558089
"FDY14","OUT027",4071.89723588861
"FDV43","OUT045",705.127991410636
"FDO40","OUT013",2422.97735836158
"FDP46","OUT027",1400.15840116045
"NCE43","OUT019",1879.2214603437
"FDD05","OUT035",1954.3184522131
"FDJ60","OUT010",2533.59423991743
"DRE27","OUT018",1417.1588509468
"FDO11","OUT035",4069.78374366717
"DRG11","OUT027",1649.51930544715
"FDK33","OUT010",3543.96975300219
"DRM23","OUT045",2417.48874484462
"FDJ02","OUT027",2374.73362604691
"NCZ05","OUT045",1607.41679708386
"NCL30","OUT013",1961.57114042043
"FDZ19","OUT018",2684.53118249585
"FDM45","OUT049",1851.81000976119
"FDO36","OUT046",2971.99083350672
"NCK31","OUT045",788.286964223617
"DRJ37","OUT045",2391.89091523473
"FDP24","OUT018",1843.52175241041
"FDF46","OUT013",1758.387004492
"FDX46","OUT019",901.841967454331
"NCL18","OUT045",2288.88950250887
"FDJ26","OUT013",3317.0572266988
"FDJ07","OUT045",1874.2593905833
"FDY15","OUT013",1864.81725829503
"DRG01","OUT045",1164.67985160226
"FDF58","OUT045",1023.94991113113
"FDZ14","OUT019",1863.47755467789
"FDP31","OUT049",860.260881553876
"FDH45","OUT013",659.839156786586
"FDA09","OUT010",935.627316818574
"FDW31","OUT035",3241.39436631049
"FDA57","OUT046",640.064032950007
"NCE55","OUT035",2560.9893501843
"FDC17","OUT019",3498.8612389145
"FDC59","OUT013",1000.34793568541
"FDA22","OUT013",2607.31528717227
"FDK52","OUT035",3524.68753307188
"NCM26","OUT046",2499.97992275261
"NCT53","OUT035",2663.70385791038
"FDW45","OUT018",2374.37531440851
"NCI18","OUT035",3658.69903685262
"FDE38","OUT018",2631.15975186302
"FDF08","OUT019",1364.82144791691
"FDY58","OUT010",3657.05470646302
"FDF58","OUT019",998.490132041229
"FDX39","OUT017",3414.20393403665
"FDB44","OUT049",3483.37501007916
"FDF28","OUT013",1991.7718780124
"FDE39","OUT013",1852.34741579537
"FDT37","OUT018",4096.55821726012
"FDZ45","OUT017",3177.19693096082
"FDO40","OUT035",2431.75136659536
"FDM57","OUT027",1313.3212683343
"DRG36","OUT017",2639.93135044206
"FDY36","OUT010",1135.83675475679
"DRL60","OUT027",2464.9765576881
"FDS25","OUT019",614.11091540917
"DRF49","OUT027",1719.37596848786
"FDP16","OUT045",3988.11308434146
"FDS60","OUT049",2978.09959992799
"FDU15","OUT027",577.876644229184
"FDK43","OUT046",2041.63473039782
"FDN25","OUT046",909.584069186726
"FDE53","OUT049",1677.25450700485
"FDB22","OUT013",2371.59161983961
"FDE39","OUT017",1890.47536462457
"FDX35","OUT035",3550.58873521393
"NCG54","OUT049",2647.92197634978
"FDH27","OUT035",2263.36919362866
"NCK42","OUT013",3549.68008922417
"FDS25","OUT049",1561.86690761184
"FDI10","OUT018",2697.32783063077
"FDU35","OUT035",1544.08249446398
"FDI04","OUT017",3155.42891826224
"DRK23","OUT035",3926.79736653985
"FDB53","OUT019",863.838824996295
"FDY02","OUT049",3914.53512816578
"FDM60","OUT035",625.363040827909
"NCJ31","OUT010",-170.31587762065
"DRP35","OUT017",1937.27571912808
"NCQ30","OUT018",1959.93336115814
"DRL11","OUT010",2457.26981661024
"FDU01","OUT013",3070.7060288467
"FDR39","OUT035",2819.9253990526
"FDO08","OUT046",2636.70202496366
"FDC02","OUT045",4056.92619780496
"NCZ29","OUT035",1954.23339670207
"FDF29","OUT010",2086.63571233939
"FDZ23","OUT017",2981.55339049461
"NCU53","OUT018",2646.51296231511
"NCW30","OUT013",4152.37372530453
"NCM26","OUT027",2528.83144723847
"FDV50","OUT027",1860.17232049873
"FDW15","OUT049",2280.8628839324
"FDI35","OUT027",2978.76563605222
"FDO11","OUT017",4047.80777282592
"FDN48","OUT046",1423.02145006991
"NCA17","OUT049",2368.26642332065
"NCN54","OUT013",1259.110002568
"FDP22","OUT013",769.254173004472
"NCB54","OUT035",1956.99078442706
"FDD08","OUT045",579.099426306792
"DRM48","OUT010",376.534490488884
"FDG41","OUT027",1693.68563112387
"FDE44","OUT027",601.989739896383
"FDE26","OUT035",2212.90388212387
"NCS38","OUT013",1856.11929125051
"NCJ54","OUT018",3746.48071355316
"FDI40","OUT019",796.643284110176
"FDN45","OUT018",3247.83244288216
"FDU43","OUT046",3844.1465009844
"FDI04","OUT010",2900.72269483668
"NCC07","OUT018",1684.97886292546
"NCC07","OUT019",1636.70552576269
"NCD18","OUT045",3651.38613014563
"FDU55","OUT035",4168.97622781734
"FDX59","OUT035",547.985050224098
"FDR52","OUT049",3010.58099084023
"NCP17","OUT013",992.98020254061
"FDQ32","OUT045",1902.48896857324
"NCT17","OUT049",3066.80804348151
"FDO10","OUT049",896.320224793224
"FDE32","OUT049",566.675387675998
"FDN44","OUT045",2594.97275461804
"FDH02","OUT035",1420.37431295088
"FDK60","OUT013",1511.42066490988
"FDS24","OUT019",1323.71609564469
"FDL03","OUT010",3229.71239793131
"FDB46","OUT027",3267.16241890869
"FDO48","OUT049",3660.92110838506
"FDZ39","OUT049",1670.58343479755
"FDT02","OUT027",506.285073146524
"FDC50","OUT013",1385.82155766226
"FDP39","OUT035",802.874507030775
"DRG15","OUT018",931.289574908994
"FDP10","OUT018",1561.87510551656
"FDF53","OUT027",2839.81328919216
"FDN34","OUT045",2746.52612594203
"FDK02","OUT045",1841.78213225131
"FDC23","OUT045",2926.69841859839
"FDJ10","OUT019",1050.76875224108
"FDE53","OUT035",1712.02517554841
"FDR25","OUT035",3350.80401609981
"FDW50","OUT046",2588.9202649263
"FDS09","OUT049",800.104270062307
"FDW49","OUT010",2488.27035335169
"FDU51","OUT046",2745.7416489886
"FDF28","OUT018",1991.15522559147
"NCY30","OUT018",2967.03980841834
"FDD44","OUT045",3966.50061808119
"FDX09","OUT017",2818.58689205702
"NCF30","OUT013",1893.86733914832
"FDZ50","OUT019",2573.02732414029
"FDW37","OUT013",1442.74081847383
"FDD11","OUT049",4120.36038895348
"DRH39","OUT018",1161.035313863
"FDA36","OUT049",3062.90186932474
"NCG43","OUT049",1421.13068234024
"FDF02","OUT035",1578.90388957934
"FDP57","OUT027",1576.0279173209
"NCE42","OUT017",3793.25109771173
"NCR38","OUT027",3595.11561183215
"FDP03","OUT019",1905.75711658161
"FDO51","OUT035",654.531917922915
"NCQ42","OUT046",2025.58356771637
"NCM41","OUT046",1435.93187912514
"FDH48","OUT027",1308.41012720454
"DRF60","OUT046",3819.83341770844
"FDJ27","OUT035",1544.52209927167
"FDQ14","OUT013",2344.98625664779
"FDN27","OUT017",1949.0546178082
"NCQ02","OUT046",3133.26531337895
"FDJ33","OUT049",1913.23027751561
"FDP07","OUT027",3040.44478799676
"DRE01","OUT049",2705.52035746259
"FDU36","OUT045",1555.05471484403
"FDL28","OUT017",3657.27028409116
"NCX53","OUT046",2318.65801953374
"FDZ39","OUT013",1675.73673846827
"NCP42","OUT013",3235.75945500892
"FDJ14","OUT035",1259.23635856672
"FDK04","OUT049",859.466605702851
"NCC19","OUT017",2983.56991625638
"FDS09","OUT018",804.619141770994
"FDZ02","OUT046",1566.8061970264
"FDD35","OUT018",1951.66495944422
"NCY42","OUT017",2368.53124137769
"FDB05","OUT045",3788.8382254285
"FDF20","OUT035",3209.33956411622
"NCO41","OUT018",1566.51499791431
"FDC40","OUT027",1222.83142372696
"FDV58","OUT045",2904.03074945431
"FDZ57","OUT045",2049.00212760531
"DRM35","OUT046",2840.7776146813
"DRN36","OUT018",1460.54343391645
"FDQ13","OUT046",1349.62913305348
"DRO35","OUT010",1775.30492125974
"NCD43","OUT035",1706.7839699979
"FDA51","OUT018",1450.86923880087
"NCX17","OUT027",3390.64865202421
"NCZ17","OUT049",618.084354275023
"FDR11","OUT027",2222.27761755603
"FDW34","OUT049",3956.86890971249
"FDN50","OUT017",1475.85849916158
"FDS09","OUT046",781.907503258617
"FDS48","OUT018",2449.27730920987
"FDL44","OUT049",2702.92536902951
"DRF48","OUT018",3032.29851262723
"FDA14","OUT018",2449.3081422421
"NCD30","OUT049",1539.3530953226
"FDI16","OUT017",758.709374798403
"NCG06","OUT035",4175.2365336308
"DRZ24","OUT035",1847.88483870658
"NCS17","OUT045",1461.12282278425
"FDB37","OUT045",3938.41950023859
"FDE10","OUT035",1992.09400301089
"FDC57","OUT045",3094.30136975986
"FDM12","OUT018",2983.97197099888
"FDE24","OUT049",2149.15080746187
"FDW22","OUT045",3611.82605397952
"DRD01","OUT027",829.743102621181
"NCZ18","OUT027",2483.48990075053
"FDN49","OUT045",630.885647449342
"FDR22","OUT035",1834.15665149818
"FDV08","OUT019",652.646926095569
"FDY39","OUT046",3008.03386108632
"FDV36","OUT049",2023.17881536075
"FDO60","OUT045",697.34204885303
"FDU04","OUT027",2011.51969174756
"FDR20","OUT027",723.145755968962
"FDW19","OUT019",1695.30916363777
"FDU40","OUT049",3182.69076873816
"FDK15","OUT045",1487.08102398159
"DRF15","OUT035",2445.52789563968
"FDQ25","OUT017",2856.81532758002
"FDI48","OUT019",814.891285585187
"FDS49","OUT046",1187.65205927424
"FDV22","OUT046",2618.29653093898
"NCV42","OUT046",1738.1168431916
"FDX26","OUT046",2863.90778484854
"FDI33","OUT018",1425.03188711824
"FDZ14","OUT049",1881.58521453814
"FDG10","OUT013",878.772273603085
"FDM38","OUT018",786.934376547051
"FDG26","OUT027",4121.89346783613
"FDH46","OUT035",1591.40960638827
"FDN13","OUT018",1362.34589223108
"FDU57","OUT035",2302.79366019152
"NCI06","OUT046",2908.86027719378
"FDM38","OUT045",815.894223997096
"NCG42","OUT010",1977.31417289753
"FDL39","OUT045",2871.80222434113
"FDT31","OUT019",3159.43549089886
"FDV59","OUT013",3532.99495547564
"FDB49","OUT035",1597.89525178884
"FDD58","OUT049",1560.48026698985
"DRN59","OUT046",708.135325353501
"FDX48","OUT049",2455.77470860587
"FDQ11","OUT049",3994.86517886878
"FDY12","OUT049",759.269490984065
"FDQ11","OUT045",4010.33846363936
"DRI11","OUT017",1837.46912962434
"FDY32","OUT027",2398.83955535699
"FDS51","OUT045",945.778698349506
"FDR19","OUT010",497.511150806141
"DRB13","OUT018",3150.4624294912
"FDS21","OUT035",980.54433130972
"FDQ40","OUT045",2878.6855950705
"NCE55","OUT013",2555.50111781063
"FDX43","OUT027",2562.16285565635
"FDS12","OUT049",1505.02249825167
"DRK01","OUT027",1456.33278934909
"FDN25","OUT017",859.930635721145
"FDB60","OUT046",3214.1915286711
"FDQ13","OUT017",1341.02612650552
"DRK13","OUT045",2938.05321915327
"DRF25","OUT018",543.493208738282
"NCD42","OUT019",596.898289602205
"FDW25","OUT045",1329.12421399353
"NCV29","OUT027",2970.12549019891
"NCK42","OUT035",3532.88038152237
"DRJ13","OUT027",2481.50688237309
"DRD15","OUT017",3740.90086565105
"FDM27","OUT045",2008.09476213303
"FDZ50","OUT018",2897.31276257468
"FDC04","OUT046",3930.61277027565
